0.6380 	WARNING 	Movie2 stim could not be imported and won't be available
12.9443 	EXP 	text: autoDraw = False
12.9443 	EXP 	image: image = u'images/marshmallow_hog.jpeg'
12.9443 	EXP 	image: autoDraw = True
13.7819 	DATA 	Keypress: up
13.8148 	EXP 	image: autoDraw = False
13.8148 	EXP 	message: text = 'Correct!'
13.8148 	EXP 	message: autoDraw = True
14.7864 	EXP 	New trial (rep=0, index=1): {u'correct_ans': u'left', u'images': u'images/gorilla_tongue.jpeg', u'type_of_image': u'gorilla'}
14.8025 	EXP 	message: autoDraw = False
14.8025 	EXP 	image: image = u'images/gorilla_tongue.jpeg'
14.8025 	EXP 	image: autoDraw = True
15.9594 	DATA 	Keypress: left
15.9745 	EXP 	image: autoDraw = False
15.9745 	EXP 	message: text = 'Correct!'
15.9745 	EXP 	message: autoDraw = True
16.9628 	EXP 	New trial (rep=0, index=2): {u'correct_ans': u'right', u'images': u'images/ear_muffs_cat.jpeg', u'type_of_image': u'cat'}
16.9789 	EXP 	message: autoDraw = False
16.9789 	EXP 	image: image = u'images/ear_muffs_cat.jpeg'
16.9789 	EXP 	image: autoDraw = True
17.6325 	DATA 	Keypress: right
17.6486 	EXP 	image: autoDraw = False
17.6486 	EXP 	message: text = 'Correct!'
17.6486 	EXP 	message: autoDraw = True
18.6368 	EXP 	New trial (rep=0, index=3): {u'correct_ans': u'up', u'images': u'images/egg_hog.jpeg', u'type_of_image': u'hog'}
18.6531 	EXP 	message: autoDraw = False
18.6531 	EXP 	image: image = u'images/egg_hog.jpeg'
18.6531 	EXP 	image: autoDraw = True
19.3066 	DATA 	Keypress: up
19.3227 	EXP 	image: autoDraw = False
19.3227 	EXP 	message: text = 'Correct!'
19.3227 	EXP 	message: autoDraw = True
20.3110 	EXP 	New trial (rep=0, index=4): {u'correct_ans': u'up', u'images': u'images/icecream_hog.jpeg', u'type_of_image': u'hog'}
20.3272 	EXP 	message: autoDraw = False
20.3272 	EXP 	image: image = u'images/icecream_hog.jpeg'
20.3272 	EXP 	image: autoDraw = True
21.0476 	DATA 	Keypress: up
21.0638 	EXP 	image: autoDraw = False
21.0638 	EXP 	message: text = 'Correct!'
21.0638 	EXP 	message: autoDraw = True
22.0521 	EXP 	New trial (rep=0, index=5): {u'correct_ans': u'right', u'images': u'images/cat_eyes.jpeg', u'type_of_image': u'cat'}
22.0683 	EXP 	message: autoDraw = False
22.0683 	EXP 	image: image = u'images/cat_eyes.jpeg'
22.0683 	EXP 	image: autoDraw = True
22.8054 	DATA 	Keypress: right
22.8217 	EXP 	image: autoDraw = False
22.8217 	EXP 	message: text = 'Correct!'
22.8217 	EXP 	message: autoDraw = True
23.8099 	EXP 	New trial (rep=0, index=6): {u'correct_ans': u'left', u'images': u'images/gorilla_fat.jpeg', u'type_of_image': u'gorilla'}
23.8261 	EXP 	message: autoDraw = False
23.8261 	EXP 	image: image = u'images/gorilla_fat.jpeg'
23.8261 	EXP 	image: autoDraw = True
24.4464 	DATA 	Keypress: left
24.4623 	EXP 	image: autoDraw = False
24.4623 	EXP 	message: text = 'Correct!'
24.4623 	EXP 	message: autoDraw = True
25.4505 	EXP 	New trial (rep=0, index=7): {u'correct_ans': u'left', u'images': u'images/gorilla_face.jpeg', u'type_of_image': u'gorilla'}
25.4667 	EXP 	message: autoDraw = False
25.4667 	EXP 	image: image = u'images/gorilla_face.jpeg'
25.4667 	EXP 	image: autoDraw = True
26.1035 	DATA 	Keypress: left
26.1197 	EXP 	image: autoDraw = False
26.1197 	EXP 	message: text = 'Correct!'
26.1197 	EXP 	message: autoDraw = True
27.1080 	EXP 	New trial (rep=0, index=8): {u'correct_ans': u'right', u'images': u'images/rat_cat.jpeg', u'type_of_image': u'cat'}
27.1241 	EXP 	message: autoDraw = False
27.1241 	EXP 	image: image = u'images/rat_cat.jpeg'
27.1241 	EXP 	image: autoDraw = True
27.7609 	DATA 	Keypress: right
27.7771 	EXP 	image: autoDraw = False
27.7771 	EXP 	message: text = 'Correct!'
27.7771 	EXP 	message: autoDraw = True
28.7653 	EXP 	New trial (rep=0, index=9): {u'correct_ans': u'up', u'images': u'images/santa_hog.jpeg', u'type_of_image': u'hog'}
28.7815 	EXP 	message: autoDraw = False
28.7815 	EXP 	image: image = u'images/santa_hog.jpeg'
28.7815 	EXP 	image: autoDraw = True
29.3847 	DATA 	Keypress: up
29.4010 	EXP 	image: autoDraw = False
29.4010 	EXP 	message: text = 'Correct!'
29.4010 	EXP 	message: autoDraw = True
29.4182 	DATA 	Keypress: right
30.3893 	EXP 	window1: recordFrameIntervals = False
30.4054 	EXP 	message: autoDraw = False
30.4054 	EXP 	Instructions: autoDraw = True
30.4056 	EXP 	window1: recordFrameIntervals = False
35.3111 	DATA 	Keypress: space
35.3202 	EXP 	Imported images/datafile.xlsx as conditions, 10 conditions, 3 params
35.3209 	EXP 	Created sequence: random, trialTypes=10, nReps=1, seed=None
35.3219 	EXP 	New trial (rep=0, index=0): {u'correct_ans': u'left', u'images': u'images/gorilla_fat.jpeg', u'type_of_image': u'gorilla'}
35.3441 	EXP 	Instructions: autoDraw = False
35.3441 	EXP 	image: image = u'images/gorilla_fat.jpeg'
35.3441 	EXP 	image: autoDraw = True
35.8134 	DATA 	Keypress: left
35.8150 	EXP 	New trial (rep=0, index=1): {u'correct_ans': u'up', u'images': u'images/santa_hog.jpeg', u'type_of_image': u'hog'}
35.8296 	EXP 	image: autoDraw = False
35.8296 	EXP 	image: image = u'images/santa_hog.jpeg'
35.8296 	EXP 	image: autoDraw = True
36.4495 	DATA 	Keypress: up
36.4508 	EXP 	New trial (rep=0, index=2): {u'correct_ans': u'left', u'images': u'images/gorilla_face.jpeg', u'type_of_image': u'gorilla'}
36.4657 	EXP 	image: autoDraw = False
36.4657 	EXP 	image: image = u'images/gorilla_face.jpeg'
36.4657 	EXP 	image: autoDraw = True
37.0358 	DATA 	Keypress: left
37.0372 	EXP 	New trial (rep=0, index=3): {u'correct_ans': u'up', u'images': u'images/icecream_hog.jpeg', u'type_of_image': u'hog'}
37.0517 	EXP 	image: autoDraw = False
37.0517 	EXP 	image: image = u'images/icecream_hog.jpeg'
37.0517 	EXP 	image: autoDraw = True
37.6715 	DATA 	Keypress: up
37.6728 	EXP 	New trial (rep=0, index=4): {u'correct_ans': u'up', u'images': u'images/marshmallow_hog.jpeg', u'type_of_image': u'hog'}
37.6879 	EXP 	image: autoDraw = False
37.6879 	EXP 	image: image = u'images/marshmallow_hog.jpeg'
37.6879 	EXP 	image: autoDraw = True
38.3748 	DATA 	Keypress: up
38.3761 	EXP 	New trial (rep=0, index=5): {u'correct_ans': u'right', u'images': u'images/rat_cat.jpeg', u'type_of_image': u'cat'}
38.3910 	EXP 	image: autoDraw = False
38.3910 	EXP 	image: image = u'images/rat_cat.jpeg'
38.3910 	EXP 	image: autoDraw = True
38.9607 	DATA 	Keypress: right
38.9620 	EXP 	New trial (rep=0, index=6): {u'correct_ans': u'up', u'images': u'images/egg_hog.jpeg', u'type_of_image': u'hog'}
38.9770 	EXP 	image: autoDraw = False
38.9770 	EXP 	image: image = u'images/egg_hog.jpeg'
38.9770 	EXP 	image: autoDraw = True
39.6304 	DATA 	Keypress: up
39.6317 	EXP 	New trial (rep=0, index=7): {u'correct_ans': u'right', u'images': u'images/ear_muffs_cat.jpeg', u'type_of_image': u'cat'}
39.6466 	EXP 	image: autoDraw = False
39.6466 	EXP 	image: image = u'images/ear_muffs_cat.jpeg'
39.6466 	EXP 	image: autoDraw = True
40.2332 	DATA 	Keypress: right
40.2345 	EXP 	New trial (rep=0, index=8): {u'correct_ans': u'right', u'images': u'images/cat_eyes.jpeg', u'type_of_image': u'cat'}
40.2492 	EXP 	image: autoDraw = False
40.2492 	EXP 	image: image = u'images/cat_eyes.jpeg'
40.2492 	EXP 	image: autoDraw = True
40.9195 	DATA 	Keypress: right
40.9208 	EXP 	New trial (rep=0, index=9): {u'correct_ans': u'left', u'images': u'images/gorilla_tongue.jpeg', u'type_of_image': u'gorilla'}
40.9356 	EXP 	image: autoDraw = False
40.9356 	EXP 	image: image = u'images/gorilla_tongue.jpeg'
40.9356 	EXP 	image: autoDraw = True
41.4886 	DATA 	Keypress: left
